example_id,split,label,binarization_method,pythia_correct,sentiment_score,source_text,prompt_text,prompt_repr,prompt_utf8_hex,prompt_sha256,gpt2_token_ids,gpt2_num_tokens,pythia_raw_num_tokens,pythia_prompt_num_tokens
sst-8754,test,0,tigges,True,0.29167,"Liman, of Swingers and Go, makes his big-budget action film debut something of a clunker as he delivers a long, low-heat chase, interrupted by a middling car chase.","Review Text: Liman, of Swingers and Go, makes his big-budget action film debut something of a clunker as he delivers a long, low-heat chase, interrupted by a middling car chase. Review Sentiment:","'Review Text: Liman, of Swingers and Go, makes his big-budget action film debut something of a clunker as he delivers a long, low-heat chase, interrupted by a middling car chase. Review Sentiment:'",52657669657720546578743a204c696d616e2c206f66205377696e6765727320616e6420476f2c206d616b657320686973206269672d62756467657420616374696f6e2066696c6d20646562757420736f6d657468696e67206f66206120636c756e6b65722061732068652064656c69766572732061206c6f6e672c206c6f772d686561742063686173652c20696e7465727275707465642062792061206d6964646c696e67206361722063686173652e205265766965772053656e74696d656e743a,c6797cef4e70fc67d1f33173d7a13150c9fb7e240d63cfd6b3c43312f922d9d3,"[50256, 14832, 8255, 25, 7576, 272, 11, 286, 2451, 40923, 290, 1514, 11, 1838, 465, 1263, 12, 37315, 2223, 2646, 8886, 1223, 286, 257, 537, 21705, 355, 339, 16316, 257, 890, 11, 1877, 12, 25080, 15505, 11, 19072, 416, 257, 285, 41367, 1097, 15505, 13, 6602, 11352, 3681, 25]",49,46,53
sst-8757,test,0,tigges,True,0.23611,"Dreary, highly annoying... ` Some Body' will appeal to No One.","Review Text: Dreary, highly annoying... ` Some Body' will appeal to No One. Review Sentiment:","""Review Text: Dreary, highly annoying... ` Some Body' will appeal to No One. Review Sentiment:""",52657669657720546578743a204472656172792c20686967686c7920616e6e6f79696e672e2e2e206020536f6d6520426f6479272077696c6c2061707065616c20746f204e6f204f6e652e205265766965772053656e74696d656e743a,6fea21eecd7fcf41b43276fec15466c98680be9499f4e222c336b6db1e10d7e8,"[50256, 14832, 8255, 25, 30882, 560, 11, 4047, 15774, 986, 4600, 2773, 12290, 6, 481, 5198, 284, 1400, 1881, 13, 6602, 11352, 3681, 25]",24,18,24
sst-8761,test,0,tigges,True,0.29167,A painfully leaden film destined for pre-dawn cable television slots.,Review Text: A painfully leaden film destined for pre-dawn cable television slots. Review Sentiment:,'Review Text: A painfully leaden film destined for pre-dawn cable television slots. Review Sentiment:',52657669657720546578743a2041207061696e66756c6c79206c656164656e2066696c6d2064657374696e656420666f72207072652d6461776e206361626c652074656c65766973696f6e20736c6f74732e205265766965772053656e74696d656e743a,873694889dace9e9f556b7f42c98844ee4fbeba0ba8fd1c28cb62df75005aef6,"[50256, 14832, 8255, 25, 317, 32258, 1085, 268, 2646, 23985, 329, 662, 12, 67, 3832, 7862, 5581, 17314, 13, 6602, 11352, 3681, 25]",23,16,23
sst-8767,test,0,tigges,True,0.33333,"All ends well, sort of, but the frenzied comic moments never click.","Review Text: All ends well, sort of, but the frenzied comic moments never click. Review Sentiment:","'Review Text: All ends well, sort of, but the frenzied comic moments never click. Review Sentiment:'",52657669657720546578743a20416c6c20656e64732077656c6c2c20736f7274206f662c2062757420746865206672656e7a69656420636f6d6963206d6f6d656e7473206e6576657220636c69636b2e205265766965772053656e74696d656e743a,fa6690355ef64783bbcab4e3ff9ac3dda19668d4b93f2d60ebba6e307ed9ae9d,"[50256, 14832, 8255, 25, 1439, 5645, 880, 11, 3297, 286, 11, 475, 262, 22832, 89, 798, 9048, 7188, 1239, 3904, 13, 6602, 11352, 3681, 25]",25,18,25
sst-8769,test,0,tigges,True,0.16667,Formula 51 is so trite that even Yu's high-energy action stylings can't break through the stupor.,Review Text: Formula 51 is so trite that even Yu's high-energy action stylings can't break through the stupor. Review Sentiment:,"""Review Text: Formula 51 is so trite that even Yu's high-energy action stylings can't break through the stupor. Review Sentiment:""",52657669657720546578743a20466f726d756c6120353120697320736f2074726974652074686174206576656e205975277320686967682d656e6572677920616374696f6e207374796c696e67732063616e277420627265616b207468726f7567682074686520737475706f722e205265766965772053656e74696d656e743a,75b7c2ce45302f38e76d2f215c2596942ab6e88f07af89c50d206aa55fe47844,"[50256, 14832, 8255, 25, 19639, 6885, 318, 523, 491, 578, 326, 772, 10605, 338, 1029, 12, 22554, 2223, 22152, 654, 460, 470, 2270, 832, 262, 336, 929, 273, 13, 6602, 11352, 3681, 25]",33,27,33
sst-8770,test,1,tigges,True,0.56944,"Only a few minutes elapse before the daddy of all slashers arrives, still with the boiler suit and white mask, which look remarkably clean for a guy who has been mass-murdering since 1978 but has never been seen doing laundry.","Review Text: Only a few minutes elapse before the daddy of all slashers arrives, still with the boiler suit and white mask, which look remarkably clean for a guy who has been mass-murdering since 1978 but has never been seen doing laundry. Review Sentiment:","'Review Text: Only a few minutes elapse before the daddy of all slashers arrives, still with the boiler suit and white mask, which look remarkably clean for a guy who has been mass-murdering since 1978 but has never been seen doing laundry. Review Sentiment:'",52657669657720546578743a204f6e6c79206120666577206d696e7574657320656c61707365206265666f726520746865206461646479206f6620616c6c20736c61736865727320617272697665732c207374696c6c20776974682074686520626f696c6572207375697420616e64207768697465206d61736b2c207768696368206c6f6f6b2072656d61726b61626c7920636c65616e20666f722061206775792077686f20686173206265656e206d6173732d6d7572646572696e672073696e636520313937382062757420686173206e65766572206265656e207365656e20646f696e67206c61756e6472792e205265766965772053656e74696d656e743a,e9ae22815839ffbc03043ceeab2ee6c655f75e2899de7cb574a7534153d13045,"[50256, 14832, 8255, 25, 5514, 257, 1178, 2431, 1288, 7512, 878, 262, 35822, 286, 477, 1017, 292, 7084, 14443, 11, 991, 351, 262, 36741, 6050, 290, 2330, 9335, 11, 543, 804, 21196, 3424, 329, 257, 3516, 508, 468, 587, 2347, 12, 28582, 1082, 278, 1201, 15524, 475, 468, 1239, 587, 1775, 1804, 25724, 13, 6602, 11352, 3681, 25]",58,51,58
sst-8776,test,0,tigges,True,0.125,"This may be the dumbest, sketchiest movie on record about an aspiring writer's coming-of-age.","Review Text: This may be the dumbest, sketchiest movie on record about an aspiring writer's coming-of-age. Review Sentiment:","""Review Text: This may be the dumbest, sketchiest movie on record about an aspiring writer's coming-of-age. Review Sentiment:""",52657669657720546578743a2054686973206d6179206265207468652064756d626573742c20736b6574636869657374206d6f766965206f6e207265636f72642061626f757420616e206173706972696e6720777269746572277320636f6d696e672d6f662d6167652e205265766965772053656e74696d656e743a,e4c6b396511fd49bc5d48bbf991fe311979da803b4465e5480ab1110d7c7e886,"[50256, 14832, 8255, 25, 770, 743, 307, 262, 13526, 395, 11, 17548, 6386, 3807, 319, 1700, 546, 281, 31483, 6260, 338, 2406, 12, 1659, 12, 496, 13, 6602, 11352, 3681, 25]",31,26,33
sst-8778,test,1,tigges,True,0.66667,A harmless and mildly amusing family comedy.,Review Text: A harmless and mildly amusing family comedy. Review Sentiment:,'Review Text: A harmless and mildly amusing family comedy. Review Sentiment:',52657669657720546578743a2041206861726d6c65737320616e64206d696c646c7920616d7573696e672066616d696c7920636f6d6564792e205265766965772053656e74696d656e743a,d1904a2695de6a98abe70c9bdcfe93ad55c4b0bc7db0093e04f0a4847839ae79,"[50256, 14832, 8255, 25, 317, 23585, 290, 33544, 28297, 1641, 10997, 13, 6602, 11352, 3681, 25]",16,9,16
sst-8781,test,1,tigges,True,0.61111,"''Men in Black II,'' has all the earmarks of a sequel.","Review Text: ''Men in Black II,'' has all the earmarks of a sequel. Review Sentiment:","""Review Text: ''Men in Black II,'' has all the earmarks of a sequel. Review Sentiment:""",52657669657720546578743a2027274d656e20696e20426c61636b2049492c27272068617320616c6c20746865206561726d61726b73206f6620612073657175656c2e205265766965772053656e74696d656e743a,5c303b32cadcad0f59479368f8fc8bde7052506ee95181126c602a13b6be6781,"[50256, 14832, 8255, 25, 10148, 10418, 287, 2619, 2873, 14004, 468, 477, 262, 1027, 14306, 286, 257, 16304, 13, 6602, 11352, 3681, 25]",23,17,24
sst-8786,test,0,tigges,True,0.34722,"A mix of velocity and idiocy, this ruinous remake lacks the brawn--and the brains--of the 1970s original.","Review Text: A mix of velocity and idiocy, this ruinous remake lacks the brawn--and the brains--of the 1970s original. Review Sentiment:","'Review Text: A mix of velocity and idiocy, this ruinous remake lacks the brawn--and the brains--of the 1970s original. Review Sentiment:'",52657669657720546578743a2041206d6978206f662076656c6f6369747920616e64206964696f63792c2074686973207275696e6f75732072656d616b65206c61636b732074686520627261776e2d2d616e642074686520627261696e732d2d6f6620746865203139373073206f726967696e616c2e205265766965772053656e74696d656e743a,c6bdbf0ec2426aac77175b7b7b6f223e3672d442ee7024c686283027f08519e5,"[50256, 14832, 8255, 25, 317, 5022, 286, 15432, 290, 46205, 13733, 11, 428, 16866, 516, 28763, 16523, 262, 275, 5791, 438, 392, 262, 14290, 438, 1659, 262, 8069, 82, 2656, 13, 6602, 11352, 3681, 25]",35,28,35
sst-8790,test,0,tigges,True,0.19444,"A free-for-all of half-baked thoughts, clumsily used visual tricks and self-indulgent actor moments.","Review Text: A free-for-all of half-baked thoughts, clumsily used visual tricks and self-indulgent actor moments. Review Sentiment:","'Review Text: A free-for-all of half-baked thoughts, clumsily used visual tricks and self-indulgent actor moments. Review Sentiment:'",52657669657720546578743a204120667265652d666f722d616c6c206f662068616c662d62616b65642074686f75676874732c20636c756d73696c7920757365642076697375616c20747269636b7320616e642073656c662d696e64756c67656e74206163746f72206d6f6d656e74732e205265766965772053656e74696d656e743a,0442a05fff4b9a25e7dc4afc6b72d083f3d5580947d9d84906a1d60a472b700f,"[50256, 14832, 8255, 25, 317, 1479, 12, 1640, 12, 439, 286, 2063, 12, 65, 4335, 6066, 11, 537, 5700, 813, 973, 5874, 15910, 290, 2116, 12, 521, 377, 6783, 8674, 7188, 13, 6602, 11352, 3681, 25]",36,28,35
sst-8793,test,0,tigges,True,0.16667,"The smug, oily demeanor that Donovan adopts throughout the stupidly named Pipe Dream is just repulsive.","Review Text: The smug, oily demeanor that Donovan adopts throughout the stupidly named Pipe Dream is just repulsive. Review Sentiment:","'Review Text: The smug, oily demeanor that Donovan adopts throughout the stupidly named Pipe Dream is just repulsive. Review Sentiment:'",52657669657720546578743a2054686520736d75672c206f696c792064656d65616e6f72207468617420446f6e6f76616e2061646f707473207468726f7567686f757420746865207374757069646c79206e616d6564205069706520447265616d206973206a75737420726570756c736976652e205265766965772053656e74696d656e743a,334f503614bfe0f63cb2287b16e3865e33124d8a16d1e0ab7f76d746e781e241,"[50256, 14832, 8255, 25, 383, 27590, 11, 44560, 40309, 326, 31565, 4344, 912, 3690, 262, 8531, 306, 3706, 36039, 7610, 318, 655, 1128, 22220, 13, 6602, 11352, 3681, 25]",29,23,30
sst-8794,test,1,tigges,True,0.83333,Must-see viewing for anyone involved in the high-tech industry.,Review Text: Must-see viewing for anyone involved in the high-tech industry. Review Sentiment:,'Review Text: Must-see viewing for anyone involved in the high-tech industry. Review Sentiment:',52657669657720546578743a204d7573742d7365652076696577696e6720666f7220616e796f6e6520696e766f6c76656420696e2074686520686967682d7465636820696e6475737472792e205265766965772053656e74696d656e743a,98563f30b5014ab2457e9c47c62c882fc49d250b7c6a62a17eb4e341bd2a9a98,"[50256, 14832, 8255, 25, 12039, 12, 3826, 11681, 329, 2687, 2950, 287, 262, 1029, 12, 13670, 2831, 13, 6602, 11352, 3681, 25]",22,15,22
sst-8796,test,0,tigges,True,0.45833,"Despite its good nature and some genuinely funny moments, Super Troopers suffers from a bad case of arrested development.","Review Text: Despite its good nature and some genuinely funny moments, Super Troopers suffers from a bad case of arrested development. Review Sentiment:","'Review Text: Despite its good nature and some genuinely funny moments, Super Troopers suffers from a bad case of arrested development. Review Sentiment:'",52657669657720546578743a20446573706974652069747320676f6f64206e617475726520616e6420736f6d652067656e75696e656c792066756e6e79206d6f6d656e74732c2053757065722054726f6f7065727320737566666572732066726f6d2061206261642063617365206f6620617272657374656420646576656c6f706d656e742e205265766965772053656e74696d656e743a,fa85dba63615185341a74ada48a73aa3b40750552ad3457974a204441c9c91f9,"[50256, 14832, 8255, 25, 7945, 663, 922, 3450, 290, 617, 17170, 8258, 7188, 11, 3115, 8498, 20618, 21046, 422, 257, 2089, 1339, 286, 5169, 2478, 13, 6602, 11352, 3681, 25]",30,24,31
sst-8804,test,1,tigges,True,0.77778,I loved looking at this movie.,Review Text: I loved looking at this movie. Review Sentiment:,'Review Text: I loved looking at this movie. Review Sentiment:',52657669657720546578743a2049206c6f766564206c6f6f6b696e672061742074686973206d6f7669652e205265766965772053656e74696d656e743a,96083c873b9dec38769628dc0f5ddbb583a82dae93ed04cc5f444e1f2c234e3f,"[50256, 14832, 8255, 25, 314, 6151, 2045, 379, 428, 3807, 13, 6602, 11352, 3681, 25]",15,8,15
sst-8808,test,0,tigges,True,0.16667,fear dot com is so rambling and disconnected it never builds any suspense.,Review Text: fear dot com is so rambling and disconnected it never builds any suspense. Review Sentiment:,'Review Text: fear dot com is so rambling and disconnected it never builds any suspense. Review Sentiment:',52657669657720546578743a206665617220646f7420636f6d20697320736f2072616d626c696e6720616e6420646973636f6e6e6563746564206974206e65766572206275696c647320616e792073757370656e73652e205265766965772053656e74696d656e743a,9abd63caca6e092e655f01e35e7ce05b625d0e9ddf32503302e06565d72982ef,"[50256, 14832, 8255, 25, 3252, 16605, 401, 318, 523, 374, 15366, 290, 28597, 340, 1239, 12188, 597, 43527, 13, 6602, 11352, 3681, 25]",23,18,24
sst-8809,test,1,tigges,True,0.55556,"A gorgeous, somnolent show that is splendidly mummified and thoroughly unsurprising.","Review Text: A gorgeous, somnolent show that is splendidly mummified and thoroughly unsurprising. Review Sentiment:","'Review Text: A gorgeous, somnolent show that is splendidly mummified and thoroughly unsurprising. Review Sentiment:'",52657669657720546578743a204120676f7267656f75732c20736f6d6e6f6c656e742073686f7720746861742069732073706c656e6469646c79206d756d6d696669656420616e642074686f726f7567686c7920756e73757270726973696e672e205265766965772053656e74696d656e743a,7b1e476e3b35f1e4351a311d25f9504d5981582051beb540a81971723f00faf2,"[50256, 14832, 8255, 25, 317, 18857, 11, 3870, 77, 349, 298, 905, 326, 318, 37196, 306, 285, 13929, 1431, 290, 13770, 31035, 14619, 13, 6602, 11352, 3681, 25]",28,21,28
sst-8813,test,1,tigges,True,0.54167,The element of surprise might be the only thing Femme Fatale has going for it.,Review Text: The element of surprise might be the only thing Femme Fatale has going for it. Review Sentiment:,'Review Text: The element of surprise might be the only thing Femme Fatale has going for it. Review Sentiment:',52657669657720546578743a2054686520656c656d656e74206f66207375727072697365206d6967687420626520746865206f6e6c79207468696e672046656d6d6520466174616c652068617320676f696e6720666f722069742e205265766965772053656e74696d656e743a,b9482e663d124ce49e244387db606e5173045d3f777c0f2732dd77421f2e9101,"[50256, 14832, 8255, 25, 383, 5002, 286, 5975, 1244, 307, 262, 691, 1517, 31149, 1326, 12301, 1000, 468, 1016, 329, 340, 13, 6602, 11352, 3681, 25]",26,19,26
sst-8816,test,0,tigges,True,0.23611,"A graceless, witless attempt at mating Some Like It Hot with the WWII espionage thriller.","Review Text: A graceless, witless attempt at mating Some Like It Hot with the WWII espionage thriller. Review Sentiment:","'Review Text: A graceless, witless attempt at mating Some Like It Hot with the WWII espionage thriller. Review Sentiment:'",52657669657720546578743a20412067726163656c6573732c207769746c65737320617474656d7074206174206d6174696e6720536f6d65204c696b6520497420486f74207769746820746865205757494920657370696f6e61676520746872696c6c65722e205265766965772053656e74696d656e743a,544fff80fc1baec03d91d72f2c03993ed896a89ade35579090d473f633a5d123,"[50256, 14832, 8255, 25, 317, 1036, 330, 5321, 11, 20868, 1203, 2230, 379, 31993, 2773, 4525, 632, 6964, 351, 262, 27256, 30113, 32251, 13, 6602, 11352, 3681, 25]",28,22,29
sst-8820,test,1,tigges,True,0.59722,"To enjoy this movie's sharp dialogue and delightful performance by Jolie and Burns, you have to gloss over the no sense ending.","Review Text: To enjoy this movie's sharp dialogue and delightful performance by Jolie and Burns, you have to gloss over the no sense ending. Review Sentiment:","""Review Text: To enjoy this movie's sharp dialogue and delightful performance by Jolie and Burns, you have to gloss over the no sense ending. Review Sentiment:""",52657669657720546578743a20546f20656e6a6f792074686973206d6f7669652773207368617270206469616c6f67756520616e642064656c6967687466756c20706572666f726d616e6365206279204a6f6c696520616e64204275726e732c20796f75206861766520746f20676c6f7373206f76657220746865206e6f2073656e736520656e64696e672e205265766965772053656e74696d656e743a,215e940bfb1dfde60a545507d873fea88ecf3695e3161c6ae4770652a62ab3eb,"[50256, 14832, 8255, 25, 1675, 2883, 428, 3807, 338, 7786, 10721, 290, 32327, 2854, 416, 39329, 494, 290, 23592, 11, 345, 423, 284, 21194, 625, 262, 645, 2565, 7464, 13, 6602, 11352, 3681, 25]",34,28,35
sst-8821,test,0,tigges,True,0.069444,National Lampoon's Van Wilder could be the worst thing to come out of National Lampoon since Class Reunion,Review Text: National Lampoon's Van Wilder could be the worst thing to come out of National Lampoon since Class Reunion Review Sentiment:,"""Review Text: National Lampoon's Van Wilder could be the worst thing to come out of National Lampoon since Class Reunion Review Sentiment:""",52657669657720546578743a204e6174696f6e616c204c616d706f6f6e27732056616e2057696c64657220636f756c642062652074686520776f727374207468696e6720746f20636f6d65206f7574206f66204e6174696f6e616c204c616d706f6f6e2073696e636520436c617373205265756e696f6e205265766965772053656e74696d656e743a,c581fc57c017497dfe1bc755b25f911924a1e696d09497f6cc11ee9e998ab9ad,"[50256, 14832, 8255, 25, 2351, 28607, 2049, 338, 6656, 6183, 263, 714, 307, 262, 5290, 1517, 284, 1282, 503, 286, 2351, 28607, 2049, 1201, 5016, 797, 24592, 6602, 11352, 3681, 25]",31,25,32
sst-8825,test,0,tigges,True,0.27778,It settles for being merely grim.,Review Text: It settles for being merely grim. Review Sentiment:,'Review Text: It settles for being merely grim. Review Sentiment:',52657669657720546578743a20497420736574746c657320666f72206265696e67206d6572656c79206772696d2e205265766965772053656e74696d656e743a,a7d101297a46463e39cb45886c0a1d9887ae486a736b66bf99c09e34185e5d86,"[50256, 14832, 8255, 25, 632, 43684, 329, 852, 6974, 18288, 13, 6602, 11352, 3681, 25]",15,9,16
sst-8826,test,0,tigges,True,0.097222,"The Irwins emerge unscathed, but the fictional footage is unconvincing and criminally badly acted.","Review Text: The Irwins emerge unscathed, but the fictional footage is unconvincing and criminally badly acted. Review Sentiment:","'Review Text: The Irwins emerge unscathed, but the fictional footage is unconvincing and criminally badly acted. Review Sentiment:'",52657669657720546578743a2054686520497277696e7320656d6572676520756e736361746865642c20627574207468652066696374696f6e616c20666f6f7461676520697320756e636f6e76696e63696e6720616e64206372696d696e616c6c79206261646c792061637465642e205265766965772053656e74696d656e743a,8911529d2bd6d3d92dc05b28b91c39e8a8daf9fdc051b504fdc85933e85a2848,"[50256, 14832, 8255, 25, 383, 5686, 86, 1040, 14740, 28594, 35932, 11, 475, 262, 19812, 9640, 318, 21254, 85, 1939, 278, 290, 46657, 11234, 13134, 13, 6602, 11352, 3681, 25]",30,24,31
sst-8827,test,1,tigges,True,0.58333,"It's not thirsty, consuming passion which drives this movie.","Review Text: It's not thirsty, consuming passion which drives this movie. Review Sentiment:","""Review Text: It's not thirsty, consuming passion which drives this movie. Review Sentiment:""",52657669657720546578743a2049742773206e6f7420746869727374792c20636f6e73756d696e672070617373696f6e207768696368206472697665732074686973206d6f7669652e205265766965772053656e74696d656e743a,36c8806816147028e46189513943e1ffc09e7b11a8482aaa29c9c79890bda95e,"[50256, 14832, 8255, 25, 632, 338, 407, 47124, 11, 18587, 7506, 543, 10182, 428, 3807, 13, 6602, 11352, 3681, 25]",20,14,21
sst-8832,test,1,tigges,True,0.55556,The New Guy is one of them.,Review Text: The New Guy is one of them. Review Sentiment:,'Review Text: The New Guy is one of them. Review Sentiment:',52657669657720546578743a20546865204e657720477579206973206f6e65206f66207468656d2e205265766965772053656e74696d656e743a,03a290dc72f23a4602fe5b7f9e192230906a1f9cc5faa12042d314496d5cc8e5,"[50256, 14832, 8255, 25, 383, 968, 13145, 318, 530, 286, 606, 13, 6602, 11352, 3681, 25]",16,9,16
sst-8834,test,1,tigges,True,0.58333,Everything that's worthwhile about Collision Course can already be seen on television.,Review Text: Everything that's worthwhile about Collision Course can already be seen on television. Review Sentiment:,"""Review Text: Everything that's worthwhile about Collision Course can already be seen on television. Review Sentiment:""",52657669657720546578743a2045766572797468696e672074686174277320776f7274687768696c652061626f757420436f6c6c6973696f6e20436f757273652063616e20616c7265616479206265207365656e206f6e2074656c65766973696f6e2e205265766965772053656e74696d656e743a,08a968d7b793da5234c9a9e3b076b1d14f2d436b38d1935377e90519ef5edd8e,"[50256, 14832, 8255, 25, 11391, 326, 338, 24769, 546, 7778, 1166, 20537, 460, 1541, 307, 1775, 319, 5581, 13, 6602, 11352, 3681, 25]",23,16,23
sst-8845,test,0,tigges,True,0.20833,"A great ending doesn't make up for a weak movie, and Crazy as Hell doesn't even have a great ending.","Review Text: A great ending doesn't make up for a weak movie, and Crazy as Hell doesn't even have a great ending. Review Sentiment:","""Review Text: A great ending doesn't make up for a weak movie, and Crazy as Hell doesn't even have a great ending. Review Sentiment:""",52657669657720546578743a204120677265617420656e64696e6720646f65736e2774206d616b6520757020666f722061207765616b206d6f7669652c20616e64204372617a792061732048656c6c20646f65736e2774206576656e2068617665206120677265617420656e64696e672e205265766965772053656e74696d656e743a,9f6e9c2a51c4c14091e32e46505dfe5b2772c4c6fad4af6a40628b0217cdb7bd,"[50256, 14832, 8255, 25, 317, 1049, 7464, 1595, 470, 787, 510, 329, 257, 4939, 3807, 11, 290, 19932, 355, 5783, 1595, 470, 772, 423, 257, 1049, 7464, 13, 6602, 11352, 3681, 25]",32,26,33
sst-8847,test,0,tigges,True,0.20833,"Its over-reliance on genre conventions, character types and formulaic conflict resolutions crushes all the goodwill it otherwise develops.","Review Text: Its over-reliance on genre conventions, character types and formulaic conflict resolutions crushes all the goodwill it otherwise develops. Review Sentiment:","'Review Text: Its over-reliance on genre conventions, character types and formulaic conflict resolutions crushes all the goodwill it otherwise develops. Review Sentiment:'",52657669657720546578743a20497473206f7665722d72656c69616e6365206f6e2067656e726520636f6e76656e74696f6e732c2063686172616374657220747970657320616e6420666f726d756c61696320636f6e666c696374207265736f6c7574696f6e73206372757368657320616c6c2074686520676f6f6477696c6c206974206f746865727769736520646576656c6f70732e205265766965772053656e74696d656e743a,60e4d0113310346c90e608ed4c3fbf97f4937058e4b8b71d0c99f02a6e59058f,"[50256, 14832, 8255, 25, 6363, 625, 12, 2411, 3610, 319, 12121, 21396, 11, 2095, 3858, 290, 10451, 291, 5358, 21811, 1067, 17237, 477, 262, 36374, 340, 4306, 21126, 13, 6602, 11352, 3681, 25]",33,27,34
sst-8851,test,0,tigges,True,0.20833,Nothing about it fits.,Review Text: Nothing about it fits. Review Sentiment:,'Review Text: Nothing about it fits. Review Sentiment:',52657669657720546578743a204e6f7468696e672061626f757420697420666974732e205265766965772053656e74696d656e743a,289ce6ff7bcc9691220f465c3d3a8527eb44dde68e14cf0458a1af331170beb7,"[50256, 14832, 8255, 25, 10528, 546, 340, 11414, 13, 6602, 11352, 3681, 25]",13,6,13
sst-8852,test,0,tigges,True,0.26389,"As it abruptly crosscuts among the five friends, it fails to lend the characters' individual stories enough dramatic resonance to make us care about them.","Review Text: As it abruptly crosscuts among the five friends, it fails to lend the characters' individual stories enough dramatic resonance to make us care about them. Review Sentiment:","""Review Text: As it abruptly crosscuts among the five friends, it fails to lend the characters' individual stories enough dramatic resonance to make us care about them. Review Sentiment:""",52657669657720546578743a204173206974206162727570746c792063726f73736375747320616d6f6e6720746865206669766520667269656e64732c206974206661696c7320746f206c656e642074686520636861726163746572732720696e646976696475616c2073746f7269657320656e6f756768206472616d61746963207265736f6e616e636520746f206d616b6520757320636172652061626f7574207468656d2e205265766965772053656e74696d656e743a,365ac5b5f53ffba957d3281245488412327acd126f35f099db27b0f83468c15e,"[50256, 14832, 8255, 25, 1081, 340, 25891, 3272, 23779, 1871, 262, 1936, 2460, 11, 340, 10143, 284, 22096, 262, 3435, 6, 1981, 3923, 1576, 10092, 29371, 284, 787, 514, 1337, 546, 606, 13, 6602, 11352, 3681, 25]",37,30,37
sst-8854,test,0,tigges,True,0.25,The cast is so low-wattage that none of the characters comes off as big... and the setting remains indistinct.,Review Text: The cast is so low-wattage that none of the characters comes off as big... and the setting remains indistinct. Review Sentiment:,'Review Text: The cast is so low-wattage that none of the characters comes off as big... and the setting remains indistinct. Review Sentiment:',52657669657720546578743a20546865206361737420697320736f206c6f772d776174746167652074686174206e6f6e65206f6620746865206368617261637465727320636f6d6573206f6666206173206269672e2e2e20616e64207468652073657474696e672072656d61696e7320696e64697374696e63742e205265766965772053656e74696d656e743a,1af389de2587545fe7b5ec063ce01d7d03b529406eb6f2c227518efd178ee033,"[50256, 14832, 8255, 25, 383, 3350, 318, 523, 1877, 12, 86, 1078, 496, 326, 4844, 286, 262, 3435, 2058, 572, 355, 1263, 986, 290, 262, 4634, 3793, 37665, 4612, 13, 6602, 11352, 3681, 25]",34,27,34
sst-8855,test,0,tigges,True,0.20833,Consider the title's clunk-on-the-head that suggests the overtime someone put in to come up with an irritatingly unimaginative retread concept.,Review Text: Consider the title's clunk-on-the-head that suggests the overtime someone put in to come up with an irritatingly unimaginative retread concept. Review Sentiment:,"""Review Text: Consider the title's clunk-on-the-head that suggests the overtime someone put in to come up with an irritatingly unimaginative retread concept. Review Sentiment:""",52657669657720546578743a20436f6e736964657220746865207469746c65277320636c756e6b2d6f6e2d7468652d68656164207468617420737567676573747320746865206f76657274696d6520736f6d656f6e652070757420696e20746f20636f6d65207570207769746820616e2069727269746174696e676c7920756e696d6167696e6174697665207265747265616420636f6e636570742e205265766965772053656e74696d656e743a,8977486159a9e0773574e714d90b6c8d3a5c4e3a7aaf8d8a215ba819a245e33d,"[50256, 14832, 8255, 25, 12642, 262, 3670, 338, 537, 2954, 12, 261, 12, 1169, 12, 2256, 326, 5644, 262, 17820, 2130, 1234, 287, 284, 1282, 510, 351, 281, 42010, 306, 37656, 876, 1005, 961, 3721, 13, 6602, 11352, 3681, 25]",40,35,42
sst-8856,test,0,tigges,True,0.23611,The movie quickly drags on becoming boring and predictable.,Review Text: The movie quickly drags on becoming boring and predictable. Review Sentiment:,'Review Text: The movie quickly drags on becoming boring and predictable. Review Sentiment:',52657669657720546578743a20546865206d6f76696520717569636b6c79206472616773206f6e206265636f6d696e6720626f72696e6720616e64207072656469637461626c652e205265766965772053656e74696d656e743a,83ffee550bf0603b2ef7d28efe7fb513801ce320e7c5bfed53474466f8c4985c,"[50256, 14832, 8255, 25, 383, 3807, 2952, 1553, 3775, 319, 5033, 14262, 290, 20039, 13, 6602, 11352, 3681, 25]",19,12,19
